game,step,done,state,action,next_state,reward
0,0,False,0,2,7,1
0,1,False,7,3,7,-4
0,2,False,7,2,14,1
0,3,False,14,0,14,-1
0,4,False,14,3,14,-1
0,5,False,14,2,21,1
0,6,False,21,0,21,-1
0,7,False,21,1,22,1
0,8,False,22,3,22,-1
0,9,False,22,2,29,1
0,10,False,29,0,29,-1
0,11,False,29,1,30,1
0,12,True,30,0,23,-5
1,0,False,0,2,7,1
1,1,False,7,2,14,1
1,2,False,14,2,21,1
1,3,False,21,1,22,1
1,4,False,22,2,29,1
1,5,False,29,1,30,1
1,6,True,30,2,37,-5
2,0,False,0,2,7,1
2,1,False,7,2,14,1
2,2,False,14,2,21,1
2,3,False,21,1,22,1
2,4,False,22,2,29,1
2,5,False,29,1,30,1
2,6,False,30,1,31,1
2,7,False,31,0,24,1
2,8,False,24,1,25,1
2,9,False,25,3,25,-1
2,10,True,25,0,18,-5
3,0,False,0,2,7,1
3,1,False,7,2,14,1
3,2,False,14,2,21,1
3,3,False,21,1,22,1
3,4,False,22,2,29,1
3,5,False,29,1,30,1
3,6,False,30,1,31,1
3,7,False,31,0,24,1
3,8,False,24,1,25,1
3,9,False,25,1,26,1
3,10,False,26,1,27,1
3,11,False,27,3,27,-1
3,12,False,27,1,27,-1
3,13,False,27,2,34,1
3,14,False,34,3,33,1
3,15,False,33,3,32,1
3,16,False,32,2,39,1
3,17,False,39,3,38,1
3,18,True,38,3,37,-5
4,0,False,0,2,7,1
4,1,False,7,2,14,1
4,2,False,14,2,21,1
4,3,False,21,1,22,1
4,4,False,22,2,29,1
4,5,False,29,1,30,1
4,6,False,30,1,31,1
4,7,False,31,0,24,1
4,8,False,24,1,25,1
4,9,False,25,1,26,1
4,10,False,26,1,27,1
4,11,False,27,2,34,1
4,12,False,34,3,33,1
4,13,False,33,3,32,1
4,14,False,32,2,39,1
4,15,False,39,3,38,1
4,16,False,38,2,45,1
4,17,False,45,0,45,-1
4,18,False,45,1,46,1
4,19,False,46,2,46,-4
4,20,False,46,0,39,-1
4,21,False,39,3,38,-1
4,22,False,38,2,45,-1
4,23,False,45,1,46,-1
4,24,False,46,1,47,1
4,25,True,47,1,48,100
