game,step,done,state,action,next_state,reward
0,0,True,0,2,12,-5
1,0,False,0,0,0,-1
1,1,False,0,1,1,1
1,2,False,1,1,2,1
1,3,False,2,0,2,-4
1,4,False,2,1,3,1
1,5,False,3,3,3,-1
1,6,False,3,1,4,1
1,7,False,4,0,4,-4
1,8,False,4,1,5,1
1,9,False,5,3,5,-1
1,10,True,5,1,6,-5
2,0,False,0,1,1,1
2,1,False,1,1,2,1
2,2,False,2,1,3,1
2,3,False,3,1,4,1
2,4,False,4,1,5,1
2,5,False,5,0,5,-4
2,6,True,5,2,17,-5
3,0,False,0,1,1,1
3,1,False,1,1,2,1
3,2,False,2,1,3,1
3,3,False,3,1,4,1
3,4,False,4,1,5,1
3,5,False,5,3,5,-1
3,6,False,5,3,4,-1
3,7,False,4,1,4,-1
3,8,False,4,1,5,-1
3,9,False,5,3,5,-1
3,10,False,5,3,4,-1
3,11,True,4,2,16,-5
4,0,False,0,1,1,1
4,1,False,1,1,2,1
4,2,False,2,1,3,1
4,3,False,3,1,4,1
4,4,False,4,3,4,-1
4,5,False,4,1,5,1
4,6,False,5,3,5,-1
4,7,False,5,0,5,-1
4,8,False,5,3,4,-1
4,9,False,4,1,4,-1
4,10,False,4,1,5,-1
4,11,False,5,3,5,-1
4,12,False,5,0,5,-1
4,13,True,5,2,17,-5
5,0,False,0,1,1,1
5,1,False,1,1,2,1
5,2,False,2,1,3,1
5,3,False,3,1,4,1
5,4,False,4,3,4,-1
5,5,False,4,3,3,-1
5,6,False,3,1,3,-1
5,7,False,3,1,4,-1
5,8,False,4,3,4,-1
5,9,False,4,1,5,1
5,10,True,5,1,6,-5
6,0,False,0,1,1,1
6,1,False,1,1,2,1
6,2,False,2,1,3,1
6,3,False,3,1,4,1
6,4,False,4,1,5,1
6,5,False,5,3,5,-1
6,6,False,5,0,5,-1
6,7,False,5,3,4,-1
6,8,False,4,1,4,-1
6,9,False,4,1,5,-1
6,10,False,5,3,5,-1
6,11,False,5,0,5,-1
6,12,False,5,3,4,-1
6,13,False,4,3,3,-1
6,14,False,3,1,3,-1
6,15,False,3,1,4,-1
6,16,False,4,3,4,-1
6,17,False,4,0,4,-1
6,18,False,4,3,3,-1
6,19,False,3,2,15,1
6,20,False,15,0,15,-1
6,21,True,15,2,27,-5
7,0,False,0,1,1,1
7,1,False,1,1,2,1
7,2,False,2,1,3,1
7,3,False,3,2,15,1
7,4,True,15,1,16,-5
