game,step,done,state,action,next_state,reward
7,6,False,26,1,27,1
7,7,False,27,1,28,1
7,8,False,28,2,39,1
7,9,False,39,2,50,1
7,10,False,50,2,61,1
7,11,False,61,1,62,1
7,12,False,62,2,73,1
7,13,False,73,3,72,1
7,14,False,72,2,83,1
7,15,False,83,0,83,-1
7,16,False,83,1,84,1
7,17,False,84,1,85,1
7,18,True,85,0,74,-5
8,0,False,0,1,1,1
8,1,False,1,1,2,1
8,2,False,2,1,3,1
8,3,False,3,2,14,1
8,4,False,14,1,15,1
8,5,False,15,2,26,1
8,6,False,26,1,27,1
8,7,False,27,1,28,1
8,8,False,28,2,39,1
8,9,False,39,2,50,1
8,10,False,50,2,61,1
8,11,False,61,1,62,1
8,12,False,62,2,73,1
8,13,False,73,3,72,1
8,14,False,72,2,83,1
8,15,False,83,1,84,1
8,16,False,84,1,85,1
8,17,False,85,1,86,1
8,18,False,86,2,97,1
8,19,False,97,2,108,1
8,20,False,108,0,108,-1
8,21,False,108,2,119,1
8,22,True,119,3,118,-5
9,0,False,0,1,1,1
9,1,False,1,1,2,1
9,2,False,2,1,3,1
9,3,False,3,2,14,1
9,4,False,14,1,15,1
9,5,False,15,2,26,1
9,6,False,26,1,27,1
9,7,False,27,1,28,1
9,8,False,28,2,39,1
9,9,False,39,2,50,1
9,10,False,50,2,61,1
9,11,False,61,1,62,1
9,12,False,62,2,73,1
9,13,False,73,3,72,1
9,14,False,72,2,83,1
9,15,False,83,1,84,1
9,16,False,84,1,85,1
9,17,False,85,1,86,1
9,18,False,86,2,97,1
9,19,False,97,2,108,1
9,20,False,108,2,119,1
9,21,True,119,1,120,100
