key,state,action,q_value
1,0,0,-0.19
1,0,1,0.0
1,0,2,11.095872043455136
1,0,3,-0.19
1,1,0,0.0
1,1,1,10.759756673913131
1,1,2,0.0
1,1,3,0.0
1,2,0,-0.19
1,2,1,10.671933041727716
1,2,2,0.0
1,2,3,-0.19
1,3,0,0.0
1,3,1,10.563751832286401
1,3,2,0.0
1,3,3,0.0
1,4,0,-0.19
1,4,1,0.0
1,4,2,10.430745448375056
1,4,3,-0.19
1,5,0,0.0
1,5,1,0.0
1,5,2,0.0
1,5,3,0.0
1,6,0,-0.378556
1,6,1,-0.378556
1,6,2,-0.2951072753476063
1,6,3,-0.95
1,7,0,-0.76
1,7,1,-0.19
1,7,2,-0.95
1,7,3,-0.3292151829696063
1,8,0,-0.76
1,8,1,-0.36161644043247754
1,8,2,-0.378556
1,8,3,-0.2383051896495785
1,9,0,-0.76
1,9,1,-0.31386142308996934
1,9,2,-0.2826252644177255
1,9,3,-0.22154256220766214
1,10,0,-0.76
1,10,1,-0.3516054809162442
1,10,2,-0.95
1,10,3,-0.3913024554138796
1,11,0,-0.76
1,11,1,-0.15701316190762954
1,11,2,-0.08627191569766227
1,11,3,-0.11556769714158857
1,12,0,-0.76
1,12,1,0.083693822537704
1,12,2,-0.1914330256
1,12,3,-0.19998229152261615
1,13,0,-0.76
1,13,1,0.10991918370895204
1,13,2,-0.95
1,13,3,-0.19
1,14,0,-0.19
1,14,1,0.13804472151306144
1,14,2,-0.11269340029721947
1,14,3,-0.19
1,15,0,-0.19
1,15,1,-0.20981100982844053
1,15,2,0.02954311034575907
1,15,3,-0.22660582428589734
1,16,0,-0.378556
1,16,1,-0.5025020496390586
1,16,2,-0.4593229763101493
1,16,3,-0.3760125936045574
1,17,0,-0.76
1,17,1,-0.9485560000000002
1,17,2,-0.7160092531630048
1,17,3,-0.7290366884924477
1,18,0,-0.19
1,18,1,0.0
1,18,2,11.02924705378561
1,18,3,-0.19
1,19,0,10.833505775675432
1,19,1,0.0
1,19,2,0.0
1,19,3,0.0
1,20,0,0.0
1,20,1,0.0
1,20,2,9.897664780826622
1,20,3,0.0
1,21,0,0.0
1,21,1,0.0
1,21,2,0.0
1,21,3,10.091009471182362
1,22,0,0.0
1,22,1,0.0
1,22,2,0.0
1,22,3,10.271872278508683
1,23,0,0.0
1,23,1,0.0
1,23,2,-0.0009301707971330619
1,23,3,0.6346187221490622
1,24,0,-0.19
1,24,1,-0.95
1,24,2,-0.018735338431167287
1,24,3,-0.19116964
1,25,0,0.0
1,25,1,0.0
1,25,2,0.0
1,25,3,0.0
1,26,0,-0.30529123584214013
1,26,1,-0.378556
1,26,2,-0.95
1,26,3,-0.95
1,27,0,-0.2632422540042809
1,27,1,-0.95
1,27,2,-0.223699702336
1,27,3,-0.24002252107854666
1,28,0,0.0
1,28,1,0.0
1,28,2,0.0
1,28,3,0.0
1,29,0,-0.22988688184981165
1,29,1,-0.30957518593931244
1,29,2,-0.19
1,29,3,-0.95
1,30,0,0.03829884295565317
1,30,1,-0.95
1,30,2,-0.2399495960731597
1,30,3,-0.19
1,31,0,0.0
1,31,1,0.0
1,31,2,0.0
1,31,3,0.0
1,32,0,-0.19
1,32,1,-0.1671888199558588
1,32,2,0.10738430921800396
1,32,3,-0.95
1,33,0,-0.1802812112189022
1,33,1,-0.19
1,33,2,0.0005651885287328573
1,33,3,-0.2509970655440322
1,34,0,-0.2489553600513702
1,34,1,-0.20662002955656814
1,34,2,-0.3272899031792491
1,34,3,-0.34157660818163527
1,35,0,-0.47736365390183266
1,35,1,-0.76
1,35,2,-0.3511122426563318
1,35,3,-0.4116891311492794
1,36,0,-0.19
1,36,1,10.963964289145638
1,36,2,0.0
1,36,3,0.0
1,37,0,10.89975982275054
1,37,1,0.0
1,37,2,0.0
1,37,3,0.0
1,38,0,0.0
1,38,1,-0.95
1,38,2,9.70601296966827
1,38,3,0.0
1,39,0,0.0
1,39,1,0.0
1,39,2,0.0
1,39,3,0.0
1,40,0,0.0
1,40,1,0.0
1,40,2,0.0
1,40,3,0.0
1,41,0,0.0
1,41,1,0.023536924794851866
1,41,2,0.0
1,41,3,0.0
1,42,0,0.0
1,42,1,0.0
1,42,2,0.19254555993185463
1,42,3,0.0
1,43,0,0.0
1,43,1,0.0
1,43,2,0.0
1,43,3,0.0
1,44,0,0.0
1,44,1,0.0
1,44,2,0.0
1,44,3,0.0
1,45,0,-0.2832026707118878
1,45,1,-0.40401924378904397
1,45,2,-0.95
1,45,3,-0.95
1,46,0,-0.95
1,46,1,-0.29003305993129036
1,46,2,-0.08433586225460174
1,46,3,-0.33810808427064704
1,47,0,-0.32392262115082016
1,47,1,-0.3197292752285555
1,47,2,-0.28920120909123637
1,47,3,-0.17589973766299197
1,48,0,-0.19
1,48,1,-0.3576719233965761
1,48,2,-0.24177235729519914
1,48,3,-0.17928943331006908
1,49,0,-0.95
1,49,1,-0.19
1,49,2,-0.15544821505086373
1,49,3,-0.2072235925137454
1,50,0,-0.19
1,50,1,-0.3621674219918605
1,50,2,-0.95
1,50,3,-0.14309234277919425
1,51,0,-0.379716750736
1,51,1,-0.4820742275916451
1,51,2,-0.14115706775515358
1,51,3,-0.3439
1,52,0,-0.42204382630578674
1,52,1,-0.43477029361607156
1,52,2,-0.3200692290093968
1,52,3,-0.552252009802263
1,53,0,-0.36928569243425613
1,53,1,-0.9485560000000002
1,53,2,-0.0625612444110571
1,53,3,-0.378556
1,54,0,0.0
1,54,1,0.0
1,54,2,0.0
1,54,3,0.0
1,55,0,0.0
1,55,1,0.0
1,55,2,0.0
1,55,3,0.0
1,56,0,0.0
1,56,1,0.0
1,56,2,9.53178195701561
1,56,3,-0.95
1,57,0,0.0
1,57,1,0.0
1,57,2,0.0
1,57,3,0.0
1,58,0,0.0
1,58,1,0.0
1,58,2,0.0
1,58,3,0.0
1,59,0,0.0
1,59,1,0.0
1,59,2,0.0
1,59,3,0.0
1,60,0,-0.19
1,60,1,-0.95
1,60,2,0.7321798003298327
1,60,3,0.0
1,61,0,0.0
1,61,1,0.0
1,61,2,0.0
1,61,3,0.0
1,62,0,-0.95
1,62,1,-0.95
1,62,2,-0.6622691240086969
1,62,3,-0.95
1,63,0,0.0
1,63,1,0.0
1,63,2,0.0
1,63,3,0.0
1,64,0,-0.18656889359795317
1,64,1,-0.19
