key,state,action,q_value
1,0,0,70.63643530058899
1,0,1,75.09005158217049
1,0,2,73.59976393459776
1,0,3,70.71362162792227
1,1,0,70.0438054754218
1,1,1,74.15788402454051
1,1,2,77.51554165456749
1,1,3,72.14275063121303
1,2,0,58.635527319546306
1,2,1,77.0695885467145
1,2,2,-4.99998385376991
1,2,3,53.035786486338395
1,3,0,66.55148880771114
1,3,1,80.24606960956906
1,3,2,72.27358058593478
1,3,3,69.8520997204685
1,4,0,74.29399906032097
1,4,1,80.89011392572854
1,4,2,83.27355628105242
1,4,3,73.8330710912112
1,5,0,77.81406647072696
1,5,1,75.2788568045033
1,5,2,83.77525278357562
1,5,3,76.0841706581577
1,6,0,71.37189281316303
1,6,1,73.64795637029299
1,6,2,75.57350379393138
1,6,3,70.634698531532
1,7,0,74.56137553704366
1,7,1,-4.999999999999998
1,7,2,79.92825616832023
1,7,3,74.11905748729836
1,8,0,0.0
1,8,1,0.0
1,8,2,0.0
1,8,3,0.0
1,9,0,74.14586552992746
1,9,1,82.98342164001276
1,9,2,74.18401730983126
1,9,3,-4.999529769456507
1,10,0,79.57177998406652
1,10,1,85.29480294027056
1,10,2,86.4404592954321
1,10,3,77.90017296003103
1,11,0,81.45090098199563
1,11,1,81.96651586182118
1,11,2,87.85473349672883
1,11,3,83.3887984373794
1,12,0,73.38407150218487
1,12,1,78.86085404733241
1,12,2,-4.999999999815387
1,12,3,73.10398009265091
1,13,0,77.23330403202678
1,13,1,82.27672888927388
1,13,2,72.54618683471715
1,13,3,76.31938297556543
1,14,0,-4.9999999994705355
1,14,1,84.67107435882184
1,14,2,77.41911505299014
1,14,3,79.19563937539787
1,15,0,79.90631637900152
1,15,1,87.3367520278721
1,15,2,-4.999997576537484
1,15,3,82.26943969031946
1,16,0,84.59373387251745
1,16,1,90.61265007351399
1,16,2,89.11097408686305
1,16,3,84.6945655025649
1,17,0,86.66751895260867
1,17,1,86.55595331876776
1,17,2,94.043609529559
1,17,3,87.13517634070865
1,18,0,0.0
1,18,1,0.0
1,18,2,0.0
1,18,3,0.0
1,19,0,72.16511706406484
1,19,1,75.16131088588827
1,19,2,40.911938803501144
1,19,3,-4.998335051817342
1,20,0,80.15880712496175
1,20,1,-4.997944508416472
1,20,2,-4.997944508416472
1,20,3,70.13681746275437
1,21,0,0.0
1,21,1,0.0
1,21,2,0.0
1,21,3,0.0
1,22,0,81.64164865194955
1,22,1,89.7925257397804
1,22,2,92.95923033846528
1,22,3,-4.986305362750233
1,23,0,91.11637025833862
1,23,1,89.2848699993437
1,23,2,96.99815346703292
1,23,3,89.86218586046265
1,24,0,-3.5878523175950003
1,24,1,-0.4713399378565958
1,24,2,2.824070773930308
1,24,3,-1.3905018247262384
1,25,0,49.1175377140577
1,25,1,-4.738326183486319
1,25,2,9.431069413776925
1,25,3,1.3609207713742244
1,26,0,0.0
1,26,1,0.0
1,26,2,0.0
1,26,3,0.0
1,27,0,-3.2566077995000002
1,27,1,80.11469811817909
1,27,2,58.49740800610208
1,27,3,-4.249526823515005
1,28,0,86.47975576328425
1,28,1,94.74941425247404
1,28,2,96.35168070422354
1,28,3,74.20614733532845
1,29,0,93.91326112962504
1,29,1,92.09973775932248
1,29,2,99.99999999999997
1,29,3,92.59892605860483
1,30,0,-0.35104612981533845
1,30,1,9.496018081397398
1,30,2,-0.9039618641722532
1,30,3,-0.09119687823515238
1,31,0,0.43984141404639987
1,31,1,29.57399203098338
1,31,2,0.29127426003075496
1,31,3,1.151322775360534
1,32,0,-3.5878523175950003
1,32,1,58.7630556806791
1,32,2,6.132504555878416
1,32,3,7.7421505525712835
1,33,0,46.29736377815358
1,33,1,90.54268778354302
1,33,2,41.54009476207972
1,33,3,25.61830843742372
1,34,0,78.52151475070066
1,34,1,99.98566588802034
1,34,2,72.44760083954309
1,34,3,66.47331212669184
1,35,0,0.0
1,35,1,0.0
1,35,2,0.0
1,35,3,0.0
