key,state,action,q_value
1,0,0,37.94205197316882
1,0,1,48.1983963484413
1,0,2,-4.999999999999998
1,0,3,37.59638417897617
1,1,0,38.14892477658831
1,1,1,27.03340526107962
1,1,2,51.245337493843806
1,1,3,40.77135496205618
1,2,0,16.169029029867833
1,2,1,7.132089509075379
1,2,2,34.98558733646451
1,2,3,5.796059541953465
1,3,0,3.376098496217001
1,3,1,4.055601983810701
1,3,2,8.424796374959639
1,3,3,4.2555135060357765
1,4,0,-0.1673569472037199
1,4,1,1.69694892775766
1,4,2,3.6141052815527894
1,4,3,3.618128431117363
1,5,0,-0.19427384043389084
1,5,1,1.1282067462609437
1,5,2,1.2165178122661702
1,5,3,1.1831313243262733
1,6,0,-0.894868320175986
1,6,1,0.4334610297014839
1,6,2,0.8756723887976164
1,6,3,0.751176680259941
1,7,0,-2.064657348382344
1,7,1,-1.756063733676911
1,7,2,-0.10040261249701556
1,7,3,-0.0957420038388079
1,8,0,0.0
1,8,1,0.0
1,8,2,0.0
1,8,3,0.0
1,9,0,33.811569695321005
1,9,1,30.352133172116158
1,9,2,56.01596093585622
1,9,3,-4.9999999999985505
1,10,0,22.086982304506186
1,10,1,9.953087790702511
1,10,2,22.907651485654302
1,10,3,44.91074286207258
1,11,0,7.731564037328607
1,11,1,3.3391748627194247
1,11,2,13.411821440271108
1,11,3,9.209260843377375
1,12,0,2.3824419192324595
1,12,1,2.0791610708363293
1,12,2,5.597075249719299
1,12,3,3.0007472431927544
1,13,0,1.3338226910493283
1,13,1,1.7268443866738081
1,13,2,1.5454842187969828
1,13,3,1.1511387824803025
1,14,0,0.7398546969489112
1,14,1,0.3146291380625089
1,14,2,1.4225135534171294
1,14,3,0.675294764035258
1,15,0,0.020286014806773278
1,15,1,-2.4395818236277913
1,15,2,0.24110319127163676
1,15,3,0.3967404782919174
1,16,0,0.0
1,16,1,0.0
1,16,2,0.0
1,16,3,0.0
1,17,0,48.43774896694107
1,17,1,33.8059571876616
1,17,2,60.27333415829017
1,17,3,-4.99999915499087
1,18,0,16.831394965587673
1,18,1,17.47419087447055
1,18,2,24.93776173669579
1,18,3,43.44948188927401
1,19,0,6.333410518363798
1,19,1,6.164692253198986
1,19,2,-4.999942830943636
1,19,3,20.914827109579097
1,20,0,2.8605976435764777
1,20,1,2.032226103446603
1,20,2,4.2561440612278085
1,20,3,9.547835233536002
1,21,0,1.0365022191119961
1,21,1,1.0851250564084773
1,21,2,-4.908759981842996
1,21,3,3.2822612791559673
1,22,0,0.6401765848229634
1,22,1,0.9050823250027236
1,22,2,0.5077056465860045
1,22,3,1.3715879194419747
1,23,0,0.8040728329064751
1,23,1,-1.9528339115463504
1,23,2,0.304027169304566
1,23,3,0.4329998290233089
1,24,0,-4.988907343827689
1,24,1,1.7290529187435724
1,24,2,24.834459845089928
1,24,3,7.103689850027168
1,25,0,39.132613856735
1,25,1,16.929503526642986
1,25,2,64.54776773737359
1,25,3,18.817695668325975
1,26,0,16.20809257724259
1,26,1,-4.999867193005562
1,26,2,37.12922608675036
1,26,3,26.706644302929508
1,27,0,0.0
1,27,1,0.0
1,27,2,0.0
1,27,3,0.0
1,28,0,0.505430673207796
