game,step,done,state,action,next_state,reward
0,0,False,0,1,1,1
0,1,False,1,0,1,-5
0,2,False,1,3,0,-2
0,3,False,0,0,0,-2
0,4,False,0,2,8,1
0,5,False,8,2,16,1
0,6,False,16,0,16,-2
0,7,False,16,1,17,1
0,8,False,17,3,17,-2
0,9,True,17,1,18,-10
1,0,False,0,1,1,1
1,1,False,1,0,1,-5
1,2,False,1,2,9,1
1,3,False,9,2,17,1
1,4,False,17,0,17,-2
1,5,True,17,1,18,-10
2,0,False,0,0,0,-2
2,1,False,0,3,0,-2
2,2,False,0,0,0,-2
2,3,False,0,1,1,1
2,4,False,1,1,2,1
2,5,False,2,2,10,1
2,6,False,10,0,10,-2
2,7,False,10,1,11,1
2,8,True,11,2,19,-10
3,0,False,0,3,0,-2
3,1,False,0,0,0,-2
3,2,False,0,0,0,-2
3,3,False,0,2,8,1
3,4,False,8,1,9,1
3,5,False,9,2,17,1
3,6,False,17,0,17,-2
3,7,False,17,3,16,1
3,8,False,16,3,16,-5
3,9,False,16,0,8,-2
3,10,False,8,2,8,-2
3,11,False,8,1,9,-2
3,12,False,9,0,1,1
3,13,False,1,0,1,-5
3,14,False,1,1,2,1
3,15,False,2,2,10,1
3,16,True,10,2,18,-10
4,0,False,0,1,1,1
4,1,False,1,1,2,1
4,2,False,2,3,2,-2
4,3,False,2,0,2,-2
4,4,False,2,3,1,-2
4,5,False,1,3,0,-2
4,6,False,0,1,0,-2
4,7,False,0,0,0,-2
4,8,False,0,2,8,1
4,9,False,8,1,9,1
4,10,False,9,0,1,-2
4,11,False,1,2,1,-2
4,12,False,1,3,0,-2
4,13,False,0,1,0,-2
4,14,False,0,2,8,-2
4,15,False,8,0,8,-2
4,16,False,8,3,8,-2
4,17,False,8,0,0,-2
4,18,False,0,3,0,-2
4,19,False,0,0,0,-2
4,20,False,0,0,0,-2
4,21,False,0,1,1,-2
4,22,False,1,1,2,-2
4,23,False,2,3,2,-2
4,24,False,2,2,10,1
4,25,False,10,3,9,-2
4,26,False,9,3,8,-2
4,27,False,8,2,16,1
4,28,False,16,3,16,-5
4,29,False,16,1,17,1
4,30,False,17,2,25,1
4,31,False,25,0,25,-2
4,32,False,25,3,24,1
4,33,False,24,2,32,1
4,34,False,32,2,40,1
4,35,False,40,2,48,1
4,36,False,48,3,48,-5
4,37,False,48,0,40,-2
4,38,False,40,1,41,1
4,39,False,41,1,42,1
4,40,False,42,3,42,-2
4,41,False,42,3,41,-2
4,42,False,41,1,41,-2
4,43,False,41,3,40,-2
4,44,False,40,3,40,-2
4,45,False,40,0,32,-2
4,46,False,32,2,32,-2
4,47,False,32,2,40,-2
4,48,False,40,3,40,-2
4,49,False,40,3,40,-2
4,50,False,40,1,41,-2
4,51,False,41,1,42,-2
4,52,False,42,1,42,-2
4,53,False,42,1,42,-2
4,54,False,42,3,41,-2
4,55,False,41,0,33,1
4,56,False,33,0,25,-2
4,57,False,25,3,24,-2
4,58,False,24,2,32,-2
4,59,False,32,2,40,-2
4,60,False,40,3,40,-2
4,61,False,40,0,32,-2
4,62,False,32,1,33,-2
4,63,False,33,2,41,-2
4,64,False,41,1,42,-2
4,65,False,42,1,42,-2
4,66,False,42,0,34,1
4,67,False,34,0,26,1
4,68,True,26,0,18,-10
5,0,False,0,3,0,-2
5,1,False,0,2,8,1
5,2,False,8,2,16,1
5,3,False,16,1,17,1
5,4,False,17,0,9,1
5,5,False,9,2,9,-2
5,6,False,9,3,8,-2
5,7,False,8,2,16,-2
5,8,False,16,1,17,-2
5,9,True,17,1,18,-10
6,0,False,0,2,8,1
6,1,False,8,1,9,1
6,2,False,9,0,1,1
6,3,False,1,2,1,-2
6,4,False,1,0,1,-2
6,5,False,1,3,0,-2
6,6,False,0,0,0,-2
6,7,False,0,0,0,-2
6,8,False,0,2,8,-2
6,9,False,8,2,16,1
6,10,False,16,3,16,-5
6,11,False,16,1,17,1
6,12,False,17,2,25,1
6,13,False,25,3,24,1
6,14,False,24,1,24,-2
6,15,False,24,2,32,1
6,16,False,32,2,40,1
6,17,False,40,1,41,1
6,18,False,41,3,41,-2
6,19,False,41,0,33,1
6,20,False,33,1,34,1
6,21,False,34,2,42,1
6,22,False,42,0,42,-2
6,23,False,42,2,50,1
6,24,False,50,2,58,1
6,25,False,58,0,58,-2
6,26,False,58,0,50,-2
6,27,False,50,3,49,1
6,28,False,49,3,48,1
6,29,False,48,1,48,-2
6,30,True,48,2,56,-10
7,0,False,0,2,8,1
7,1,False,8,2,16,1
7,2,False,16,2,24,1
7,3,False,24,2,32,1
