key,state,action,q_value
1,0,0,75.28004847660907
1,0,1,79.98411358785451
1,0,2,69.44115484741263
1,0,3,75.19702414648918
1,1,0,75.37645717633795
1,1,1,82.76654269347688
1,1,2,-4.999999999999998
1,1,3,77.00160899151332
1,2,0,78.21080065618372
1,2,1,85.29826440030274
1,2,2,74.06097851572117
1,2,3,79.71291845001973
1,3,0,80.31271093617266
1,3,1,87.33585348281667
1,3,2,-4.999999999718621
1,3,3,81.6367817827158
1,4,0,84.54219757921275
1,4,1,84.1901941967065
1,4,2,90.87072118680803
1,4,3,84.58327244698299
1,5,0,71.98234668224806
1,5,1,-4.9999999994705355
1,5,2,-4.999999999995841
1,5,3,65.80309576145828
1,6,0,0.0
1,6,1,0.0
1,6,2,0.0
1,6,3,0.0
1,7,0,76.00247098629413
1,7,1,-4.988907343827689
1,7,2,56.4804216364337
1,7,3,-4.999529769456507
1,8,0,0.0
1,8,1,0.0
1,8,2,0.0
1,8,3,0.0
1,9,0,88.09261740890251
1,9,1,86.81189515461799
1,9,2,93.46297366908065
1,9,3,-4.999999806689015
1,10,0,0.0
1,10,1,0.0
1,10,2,0.0
1,10,3,0.0
1,11,0,-3.2566077995000002
1,11,1,0.12861014266228282
1,11,2,4.995064624290139
1,11,3,-4.392116727047154
1,12,0,62.434382079277896
1,12,1,-4.860935805278153
1,12,2,14.384515122810551
1,12,3,3.301222081879276
1,13,0,0.0
1,13,1,0.0
1,13,2,0.0
1,13,3,0.0
1,14,0,91.46446540630842
1,14,1,90.16316740259596
1,14,2,96.2530575394307
1,14,3,-4.999942830943636
1,15,0,-3.2566077995000002
1,15,1,-0.27944736141432447
1,15,2,0.25249397803523804
1,15,3,-1.2909372955696687
1,16,0,0.2668753918196164
1,16,1,10.175784706600496
1,16,2,-4.392116727047154
1,16,3,1.1079449764372713
1,17,0,40.052936528033186
1,17,1,0.2929081902103533
1,17,2,0.6513215599
1,17,3,3.8215226661363944
1,18,0,-4.828315808985374
1,18,1,64.19361564621316
1,18,2,-4.738326183486319
1,18,3,21.77802672334441
1,19,0,93.43401965035316
1,19,1,93.00674745657388
1,19,2,99.99999999997101
1,19,3,56.848694613502516
1,20,0,-0.7783581272250123
1,20,1,-2.8476639500000003
1,20,2,-1.8118029711161867
1,20,3,-0.944224
1,21,0,0.0
1,21,1,0.0
1,21,2,0.0
1,21,3,0.0
1,22,0,0.0
1,22,1,-1.7195
1,22,2,-0.76
1,22,3,-2.342795
1,23,0,0.0
1,23,1,0.0
1,23,2,0.0
1,23,3,0.0
1,24,0,0.0
1,24,1,0.0
1,24,2,0.0
1,24,3,0.0
