game,step,done,state,action,next_state,reward
0,0,False,0,1,1,1
0,1,False,1,3,1,-1
0,2,True,1,1,2,-5
1,0,False,0,1,1,1
1,1,False,1,2,6,1
1,2,False,6,0,6,-1
1,3,False,6,3,5,1
1,4,False,5,3,5,-4
1,5,False,5,2,10,1
1,6,False,10,2,15,1
1,7,False,15,0,15,-1
1,8,False,15,3,15,-1
1,9,True,15,1,16,-5
2,0,False,0,1,1,1
2,1,False,1,2,6,1
2,2,False,6,3,5,1
2,3,False,5,2,10,1
2,4,False,10,2,15,1
2,5,False,15,2,20,1
2,6,False,20,3,20,-4
2,7,False,20,0,15,-1
2,8,False,15,2,15,-1
2,9,False,15,2,20,-1
2,10,False,20,2,20,-1
2,11,False,20,1,21,1
2,12,False,21,1,22,1
2,13,False,22,2,22,-4
2,14,False,22,3,21,-1
2,15,False,21,1,21,-1
2,16,True,21,0,16,-5
3,0,False,0,1,1,1
3,1,False,1,2,6,1
3,2,False,6,3,5,1
3,3,False,5,2,10,1
3,4,False,10,2,15,1
3,5,False,15,0,15,-1
3,6,False,15,3,15,-1
3,7,False,15,2,20,1
3,8,False,20,1,21,1
3,9,False,21,2,21,-4
3,10,False,21,3,20,-1
3,11,False,20,1,20,-1
3,12,False,20,1,21,-1
3,13,False,21,1,22,1
3,14,False,22,1,23,1
3,15,False,23,2,23,-4
3,16,False,23,3,22,-1
3,17,False,22,1,22,-1
3,18,False,22,0,17,1
3,19,True,17,3,16,-5
4,0,False,0,1,1,1
4,1,False,1,2,6,1
4,2,False,6,3,5,1
4,3,False,5,2,10,1
4,4,False,10,2,15,1
4,5,False,15,2,20,1
4,6,False,20,1,21,1
4,7,False,21,1,22,1
4,8,False,22,0,17,1
4,9,False,17,0,12,1
4,10,False,12,0,7,1
4,11,False,7,2,7,-1
4,12,True,7,0,2,-5
5,0,False,0,1,1,1
5,1,False,1,2,6,1
5,2,False,6,3,5,1
5,3,False,5,2,10,1
5,4,False,10,2,15,1
5,5,False,15,2,20,1
5,6,False,20,1,21,1
5,7,False,21,1,22,1
5,8,False,22,0,17,1
5,9,False,17,0,12,1
5,10,False,12,0,7,1
5,11,False,7,1,8,1
5,12,False,8,2,13,1
5,13,False,13,3,12,-1
5,14,False,12,0,7,-1
5,15,False,7,1,8,-1
5,16,False,8,2,13,-1
5,17,False,13,1,14,1
5,18,False,14,0,9,1
5,19,False,9,1,9,-4
5,20,False,9,3,8,-1
5,21,False,8,3,7,-1
5,22,False,7,3,6,-1
5,23,False,6,3,5,-1
5,24,False,5,2,10,-1
5,25,False,10,2,15,-1
5,26,False,15,2,20,-1
5,27,False,20,1,21,-1
5,28,False,21,1,22,-1
5,29,False,22,0,17,-1
5,30,False,17,0,12,-1
5,31,False,12,0,7,-1
5,32,False,7,1,8,-1
5,33,True,8,0,3,-5
6,0,False,0,1,1,1
6,1,False,1,2,6,1
6,2,False,6,3,5,1
6,3,False,5,2,10,1
6,4,False,10,2,15,1
6,5,False,15,2,20,1
6,6,False,20,1,21,1
6,7,False,21,1,22,1
6,8,False,22,0,17,1
6,9,False,17,0,12,1
6,10,False,12,3,11,1
6,11,False,11,0,6,-1
6,12,False,6,3,5,-1
6,13,False,5,2,10,-1
6,14,False,10,2,15,-1
6,15,False,15,2,20,-1
6,16,False,20,1,21,-1
6,17,False,21,1,22,-1
6,18,False,22,0,17,-1
6,19,False,17,0,12,-1
6,20,False,12,3,11,-1
6,21,True,11,2,16,-5
7,0,False,0,1,1,1
7,1,False,1,2,6,1
7,2,False,6,3,5,1
7,3,False,5,2,10,1
7,4,False,10,2,15,1
7,5,False,15,2,20,1
7,6,False,20,1,21,1
7,7,False,21,1,22,1
7,8,False,22,0,17,1
7,9,False,17,0,12,1
7,10,False,12,1,13,1
7,11,False,13,1,14,1
7,12,False,14,0,9,1
7,13,False,9,0,4,1
7,14,False,4,1,4,-4
7,15,False,4,2,9,-1
7,16,False,9,0,9,-1
7,17,False,9,2,14,-1
7,18,False,14,0,14,-1
7,19,False,14,0,9,-1
7,20,False,9,0,4,-1
7,21,False,4,0,4,-1
7,22,True,4,3,3,-5
8,0,False,0,1,1,1
8,1,False,1,2,6,1
8,2,False,6,3,5,1
8,3,False,5,2,10,1
8,4,False,10,2,15,1
8,5,False,15,2,20,1
8,6,False,20,1,21,1
8,7,False,21,1,22,1
8,8,False,22,0,17,1
8,9,False,17,0,12,1
8,10,False,12,1,13,1
8,11,False,13,1,14,1
8,12,False,14,1,14,-4
8,13,False,14,2,19,1
8,14,False,19,1,19,-4
8,15,False,19,0,14,-1
8,16,False,14,2,14,-1
8,17,False,14,3,13,-1
8,18,False,13,1,13,-1
8,19,False,13,1,14,-1
8,20,False,14,2,19,-1
8,21,False,19,3,18,1
8,22,False,18,2,23,1
8,23,False,23,0,23,-1
8,24,True,23,1,24,100
