game,step,done,state,action,next_state,reward
0,0,False,0,3,0,-1
0,1,False,0,2,6,1
0,2,False,6,3,6,-4
0,3,False,6,0,0,-1
0,4,False,0,2,0,-1
0,5,False,0,1,1,1
0,6,False,1,0,1,-4
0,7,False,1,3,0,-1
0,8,False,0,1,0,-1
0,9,False,0,0,0,-1
0,10,False,0,1,1,-1
0,11,False,1,2,7,1
0,12,False,7,0,7,-1
0,13,True,7,1,8,-5
1,0,False,0,2,6,1
1,1,False,6,1,7,1
1,2,False,7,2,13,1
1,3,True,13,3,12,-5
2,0,False,0,2,6,1
2,1,False,6,1,7,1
2,2,False,7,2,13,1
2,3,True,13,2,19,-5
3,0,False,0,2,6,1
3,1,False,6,1,7,1
3,2,False,7,2,13,1
3,3,False,13,1,14,1
3,4,False,14,2,20,1
3,5,False,20,2,26,1
3,6,False,26,0,26,-1
3,7,False,26,3,25,1
3,8,True,25,0,19,-5
4,0,False,0,2,6,1
4,1,False,6,1,7,1
4,2,False,7,2,13,1
4,3,False,13,1,14,1
4,4,False,14,2,20,1
4,5,False,20,2,26,1
4,6,False,26,3,25,1
4,7,False,25,1,25,-1
4,8,False,25,3,24,1
4,9,False,24,1,24,-1
4,10,False,24,3,24,-1
4,11,False,24,0,18,1
4,12,False,18,3,18,-4
4,13,True,18,0,12,-5
5,0,False,0,2,6,1
5,1,False,6,1,7,1
5,2,False,7,2,13,1
5,3,False,13,1,14,1
5,4,False,14,2,20,1
5,5,False,20,2,26,1
5,6,False,26,3,25,1
5,7,False,25,3,24,1
5,8,False,24,0,18,1
5,9,True,18,1,19,-5
6,0,False,0,2,6,1
6,1,False,6,1,7,1
6,2,False,7,2,13,1
6,3,False,13,1,14,1
6,4,False,14,2,20,1
6,5,False,20,2,26,1
6,6,False,26,3,25,1
6,7,False,25,3,24,1
6,8,False,24,0,18,1
6,9,False,18,2,18,-1
6,10,False,18,2,24,-1
6,11,False,24,0,24,-1
6,12,False,24,0,18,-1
6,13,False,18,2,18,-1
6,14,False,18,2,24,-1
6,15,True,24,2,30,-5
7,0,False,0,2,6,1
7,1,False,6,1,7,1
7,2,False,7,2,13,1
7,3,False,13,1,14,1
7,4,False,14,2,20,1
7,5,False,20,2,26,1
7,6,False,26,3,25,1
7,7,False,25,3,24,1
7,8,False,24,0,18,1
7,9,False,18,2,18,-1
7,10,False,18,2,24,-1
7,11,False,24,0,24,-1
7,12,False,24,0,18,-1
7,13,False,18,3,18,-1
7,14,False,18,2,24,-1
7,15,False,24,1,25,-1
7,16,False,25,3,25,-1
7,17,False,25,3,24,-1
7,18,False,24,3,24,-1
7,19,False,24,1,25,-1
7,20,False,25,3,25,-1
7,21,False,25,2,31,1
7,22,False,31,0,31,-1
7,23,False,31,2,31,-1
7,24,True,31,3,30,-5
8,0,False,0,2,6,1
8,1,False,6,1,7,1
8,2,False,7,2,13,1
8,3,False,13,1,14,1
8,4,False,14,2,20,1
8,5,False,20,2,26,1
8,6,False,26,3,25,1
8,7,False,25,2,31,1
8,8,True,31,1,32,-5
9,0,False,0,2,6,1
9,1,False,6,1,7,1
9,2,False,7,2,13,1
9,3,False,13,1,14,1
9,4,False,14,2,20,1
9,5,False,20,2,26,1
9,6,False,26,3,25,1
9,7,False,25,2,31,1
9,8,False,31,2,31,-4
9,9,False,31,0,25,-1
9,10,False,25,2,25,-1
9,11,False,25,2,31,-1
9,12,False,31,0,31,-1
9,13,False,31,0,25,-1
9,14,False,25,2,25,-1
9,15,False,25,3,24,1
9,16,False,24,1,24,-1
9,17,False,24,3,24,-1
9,18,False,24,0,18,1
9,19,False,18,2,18,-1
9,20,False,18,3,18,-1
9,21,True,18,0,12,-5
10,0,False,0,2,6,1
10,1,False,6,1,7,1
10,2,False,7,2,13,1
10,3,False,13,1,14,1
10,4,False,14,2,20,1
10,5,False,20,2,26,1
10,6,False,26,3,25,1
10,7,False,25,3,24,1
10,8,False,24,0,18,1
10,9,True,18,1,19,-5
11,0,False,0,2,6,1
11,1,False,6,1,7,1
11,2,False,7,2,13,1
11,3,False,13,1,14,1
11,4,False,14,2,20,1
11,5,False,20,2,26,1
11,6,False,26,3,25,1
11,7,False,25,3,24,1
11,8,False,24,0,18,1
11,9,False,18,2,18,-1
11,10,False,18,3,18,-1
11,11,False,18,2,24,-1
11,12,False,24,0,24,-1
11,13,False,24,0,18,-1
11,14,False,18,2,18,-1
11,15,False,18,3,18,-1
11,16,False,18,2,24,-1
11,17,False,24,1,25,-1
11,18,False,25,3,25,-1
11,19,False,25,3,24,-1
11,20,False,24,3,24,-1
11,21,False,24,1,25,-1
11,22,False,25,1,26,-1
11,23,False,26,3,26,-1
11,24,False,26,3,25,-1
